Gene	mat_SRR396678	pat_SRR396678	pat_SRR396679	mat_SRR396679
GRMZM2G366264	21	5	6	20
GRMZM2G366270	17	17	0	22
GRMZM2G366373	5	0	0	3
GRMZM2G366392	307	114	143	201
GRMZM2G366532	81	17	40	23
GRMZM2G366607	167	61	100	143
GRMZM2G366622	17	6	20	32
GRMZM2G366659	2	2	0	1
GRMZM2G366681	14	6	4	16
GRMZM2G366698	179	95	58	121
GRMZM2G366803	1	0	1	0
GRMZM2G366910	7	2	7	3
GRMZM2G366919	9	7	2	5
GRMZM2G366935	86	34	34	59
GRMZM2G367001	0	2	0	0
GRMZM2G367008	2	2	0	0
GRMZM2G367026	90	122	45	337
GRMZM2G367092	7	113	4	126
GRMZM2G367094	10	13	4	14
GRMZM2G367115	2	1	2	0
GRMZM2G367206	138	14	61	14
GRMZM2G367234	3	2	1	0
GRMZM2G367355	11	13	2	4
GRMZM2G367367	13	20	5	21
GRMZM2G367438	0	1	0	0
GRMZM2G367638	15	1	4	2
GRMZM2G367650	0	1	0	2
GRMZM2G367834	27	18	9	14
GRMZM2G367898	9	0	1	0
GRMZM2G367941	13	21	9	39
GRMZM2G368126	3	0	1	1
GRMZM2G368350	0	4	0	5
GRMZM2G368388	1	0	0	1
GRMZM2G368410	15	1	2	11
GRMZM2G368448	20	36	25	0
GRMZM2G368482	0	3	0	3
GRMZM2G368663	1	13	0	2
GRMZM2G368678	7	1	2	1
GRMZM2G368698	268	30	61	26
GRMZM2G368799	45	40	41	127
GRMZM2G368827	15	0	1	8
GRMZM2G368861	138	23	99	31
GRMZM2G368886	96	23	14	14
GRMZM2G368890	20	3	26	1
GRMZM2G368898	3	1	3	0
GRMZM2G368902	137	42	50	51
GRMZM2G368909	11	7	4	2
GRMZM2G369130	17	7	3	10
GRMZM2G369182	2	0	0	1
GRMZM2G369216	0	2	0	1
GRMZM2G369260	37	15	6	7
GRMZM2G369472	2	1	0	4
GRMZM2G369481	7	10	6	8
GRMZM2G369607	2	0	1	0
GRMZM2G369629	1	0	0	0
GRMZM2G369703	4	0	1	1
GRMZM2G369792	13	7	2	7
GRMZM2G369799	251	27	232	50
GRMZM2G369815	1	0	0	0
GRMZM2G369839	323	53	134	113
GRMZM2G369884	35	0	1	0
GRMZM2G369912	295	86	77	94
GRMZM2G369931	9	1	1	1
GRMZM2G369939	119	54	45	57
GRMZM2G369956	99	31	15	24
GRMZM2G370026	0	1	0	0
GRMZM2G370048	162	57	47	50
GRMZM2G370081	24	9	5	8
GRMZM2G370162	18	19	3	19
GRMZM2G370175	19	0	19	5
GRMZM2G370193	3	0	1	4
GRMZM2G370332	33	28	10	12
GRMZM2G370510	2	0	0	1
GRMZM2G370693	3	4	0	0
GRMZM2G370715	514	331	173	445
GRMZM2G370815	4	4	1	7
GRMZM2G370852	449	255	273	496
GRMZM2G370991	1574	10	8	1022
GRMZM2G371079	32	7	10	6
GRMZM2G371137	8	2	0	2
GRMZM2G371167	1	2	10	11
GRMZM2G371210	4	1	0	1
GRMZM2G371276	1	0	0	0
GRMZM2G371313	6	0	4	0
GRMZM2G371316	17	8	9	9
GRMZM2G371606	167	29	72	91
GRMZM2G371870	2	0	0	0
GRMZM2G371890	36	31	9	23
GRMZM2G371942	4	0	1	0
GRMZM2G372068	20	9	3	11
GRMZM2G372074	126	86	60	81
GRMZM2G372077	1219	428	368	600
GRMZM2G372180	0	1	0	0
GRMZM2G372200	69	30	11	16
GRMZM2G372297	63	36	61	101
GRMZM2G372440	111	24	237	155
GRMZM2G372475	108	35	27	30
GRMZM2G372477	10	8	5	3
GRMZM2G372553	0	3	0	2
GRMZM2G372632	16	17	6	11
GRMZM2G372812	0	7	0	8
GRMZM2G372870	0	2	0	1
GRMZM2G372928	5	3	1	3
GRMZM2G372930	16	13	2	9
GRMZM2G373011	0	84	0	109
GRMZM2G373272	6	4	1	8
GRMZM2G373329	1	0	0	0
GRMZM2G373341	1	0	0	2
GRMZM2G373420	95	14	23	27
GRMZM2G373554	13	10	24	38
GRMZM2G373717	111	124	17	85
GRMZM2G373859	3	0	0	0
GRMZM2G373914	183	45	52	67
GRMZM2G373928	3	0	0	5
GRMZM2G373958	1	0	0	0
GRMZM2G374074	4	2	3	1
GRMZM2G374084	16	12	4	22
GRMZM2G374088	162	37	18	205
GRMZM2G374169	0	1	0	0
GRMZM2G374203	0	3	3	3
GRMZM2G374313	5	2	0	2
GRMZM2G374475	2	0	0	2
GRMZM2G374574	366	182	96	206
GRMZM2G374777	9	5	4	8
GRMZM2G374779	19	16	12	12
GRMZM2G374812	1	0	0	0
GRMZM2G374827	6	1	7	24
GRMZM2G374881	1169	417	402	545
GRMZM2G374969	292	237	82	204
GRMZM2G375064	3	2	0	1
GRMZM2G375085	1	0	1	2
GRMZM2G375113	6	1	0	3
GRMZM2G375116	192	71	56	70
GRMZM2G375153	2	0	0	1
GRMZM2G375159	5	0	2	4
GRMZM2G375172	166	154	45	126
GRMZM2G375222	166	78	58	87
GRMZM2G375249	2	0	0	0
GRMZM2G375302	18	0	2	0
GRMZM2G375425	1	0	0	0
GRMZM2G375435	0	1	0	1
GRMZM2G375487	0	38	0	34
GRMZM2G375504	2552	1438	582	1074
GRMZM2G375593	0	4	1	3
GRMZM2G375733	26	1	6	0
GRMZM2G375762	6	6	4	0
GRMZM2G375807	10	2	1	3
GRMZM2G375904	374	246	118	283
GRMZM2G375956	4	0	0	1
GRMZM2G375984	2339	994	568	976
GRMZM2G376074	643	184	130	206
GRMZM2G376085	92	88	28	109
GRMZM2G376282	40	23	3	15
GRMZM2G376416	12	7	2	6
GRMZM2G376542	302	20	151	18
GRMZM2G376548	9	0	0	0
GRMZM2G376595	21	3	2	3
GRMZM2G376661	0	1	0	0
GRMZM2G376727	1782	936	759	1567
GRMZM2G376731	338	196	125	217
GRMZM2G376930	1	0	0	0
GRMZM2G376957	376	95	53	76
GRMZM2G377113	4	6	0	4
GRMZM2G377115	26	16	8	8
GRMZM2G377131	41	21	2	19
GRMZM2G377143	0	1	0	0
GRMZM2G377165	170	125	70	216
GRMZM2G377215	2	3	4	4
GRMZM2G377250	3	0	0	0
GRMZM2G377311	18	6	5	5
GRMZM2G377369	228	92	70	87
GRMZM2G377487	29	13	15	11
GRMZM2G377539	131	0	32	0
GRMZM2G377553	11	1	0	0
GRMZM2G377600	631	377	200	417
GRMZM2G377613	2	0	0	2
GRMZM2G377615	68	26	6	15
GRMZM2G377647	0	1	0	1
GRMZM2G377761	88	19	17	28
GRMZM2G378121	144	20	52	45
GRMZM2G378167	0	1	0	0
GRMZM2G378442	25	2	4	6
GRMZM2G378547	26	48	3	6
GRMZM2G378580	49	18	21	15
GRMZM2G378604	13	2	18	1
GRMZM2G378607	0	2	0	0
GRMZM2G378653	6	7	2	6
GRMZM2G378717	1	1	0	3
GRMZM2G378762	10	6	4	9
GRMZM2G378836	1	2	1	0
GRMZM2G378852	1	0	0	1
GRMZM2G378883	0	1	0	0
GRMZM2G378906	679	196	150	180
GRMZM2G378907	146	53	52	94
GRMZM2G379002	19	23	8	16
GRMZM2G379021	265	125	69	204
GRMZM2G379167	2	5	0	4
GRMZM2G379252	53	21	33	52
GRMZM2G379286	48	19	8	25
GRMZM2G379428	16	7	5	10
GRMZM2G379437	0	1	1	7
GRMZM2G379445	18	6	10	3
GRMZM2G379563	1	5	0	9
GRMZM2G379577	10	8	2	4
GRMZM2G379758	881	326	278	430
GRMZM2G379770	1	0	0	0
GRMZM2G379804	35	18	7	5
GRMZM2G379898	64	0	0	0
GRMZM2G379964	12	3	9	3
GRMZM2G380015	169	61	78	89
GRMZM2G380088	22	1	17	13
GRMZM2G380094	20	25	16	33
GRMZM2G380414	1	1	1	7
GRMZM2G380515	442	297	137	261
GRMZM2G380561	0	1	0	0
GRMZM2G380650	0	1	0	0
GRMZM2G380656	5660	1554	6537	4135
GRMZM2G380665	1077	383	306	444
GRMZM2G380738	0	8	0	2
GRMZM2G380777	3	3	0	0
GRMZM2G380955	2	0	0	0
GRMZM2G381025	1	0	1	0
GRMZM2G381059	35	16	16	25
GRMZM2G381086	8	2	2	3
GRMZM2G381129	78	86	62	73
GRMZM2G381267	1016	763	388	1112
GRMZM2G381386	14	5	5	4
GRMZM2G381395	23	22	10	12
GRMZM2G381404	19	11	13	24
GRMZM2G381429	6	0	2	0
GRMZM2G381473	60	40	25	73
GRMZM2G381638	3	0	0	0
GRMZM2G381739	29	11	12	47
GRMZM2G381744	53	15	21	27
GRMZM2G381822	1	0	0	2
GRMZM2G381842	2	0	0	0
GRMZM2G382077	187	97	55	158
GRMZM2G382104	73	124	18	39
GRMZM2G382106	105	28	35	27
GRMZM2G382273	5	0	0	0
GRMZM2G382323	123	38	33	43
GRMZM2G382341	199	140	58	131
GRMZM2G382345	9	0	2	1
GRMZM2G382350	1	0	0	0
GRMZM2G382379	70	28	87	186
GRMZM2G382387	0	1	0	1
GRMZM2G382534	3	0	0	1
GRMZM2G382537	16	7	8	1
GRMZM2G382569	34	2	1	3
GRMZM2G382632	129	61	42	61
GRMZM2G382673	2976	361	956	401
GRMZM2G382711	6	0	0	0
GRMZM2G382785	1	0	0	0
GRMZM2G382792	7	11	0	15
GRMZM2G382914	11631	10439	5184	17459
GRMZM2G383122	19	28	9	37
GRMZM2G383154	46	5	15	5
GRMZM2G383210	30	24	8	28
GRMZM2G383234	15	25	12	40
GRMZM2G383404	31	1	0	30
GRMZM2G383408	30	20	6	15
GRMZM2G383555	28	15	2	14
GRMZM2G383623	84	61	12	51
GRMZM2G383680	8	0	3	0
GRMZM2G383699	4	0	13	4
GRMZM2G383881	2	0	0	0
GRMZM2G384070	639	284	287	344
GRMZM2G384293	52	10	10	38
GRMZM2G384298	12	0	5	0
GRMZM2G384327	492	339	243	417
GRMZM2G384339	131	76	48	111
GRMZM2G384439	102	31	27	37
GRMZM2G384463	1	0	0	0
GRMZM2G384528	13	7	17	32
GRMZM2G384730	0	6	0	6
GRMZM2G384755	1	0	0	0
GRMZM2G384762	0	1	0	0
GRMZM2G384780	162	5	2	208
GRMZM2G384871	10	0	0	0
GRMZM2G385182	39	34	17	29
GRMZM2G385338	522	189	93	209
GRMZM2G385413	1	0	3	1
GRMZM2G385543	2	5	0	2
GRMZM2G385578	3	1	1	0
GRMZM2G385605	125	43	26	78
GRMZM2G385818	11	0	0	2
GRMZM2G385925	289	117	60	89
GRMZM2G385945	684	532	327	726
GRMZM2G385999	1210	552	564	989
GRMZM2G386155	813	778	233	819
GRMZM2G386209	31	12	11	13
GRMZM2G386228	305	169	198	336
GRMZM2G386229	7	2	2	2
GRMZM2G386261	64	40	14	34
GRMZM2G386276	19	9	5	2
GRMZM2G386281	0	1	0	3
GRMZM2G386317	0	2	0	0
GRMZM2G386337	0	2	0	1
GRMZM2G386440	1	0	0	0
GRMZM2G386525	735	215	409	370
GRMZM2G386590	1	0	0	0
GRMZM2G386608	481	131	174	225
GRMZM2G386643	1248	560	258	502
GRMZM2G386674	442	194	293	322
GRMZM2G386802	203	69	32	72
GRMZM2G386817	1056	222	849	362
GRMZM2G386824	57	35	22	71
GRMZM2G386923	5	0	4	0
GRMZM2G386971	171	72	44	69
GRMZM2G386991	44	27	11	16
GRMZM2G386995	1	0	0	0
GRMZM2G386998	72	81	72	197
GRMZM2G387076	4547	3047	1652	3937
GRMZM2G387123	2	0	0	0
GRMZM2G387227	3	2	1	1
GRMZM2G387360	83	21	75	188
GRMZM2G387381	10	0	3	2
GRMZM2G387389	8	0	2	2
GRMZM2G387485	6	2	1	7
GRMZM2G387528	0	2	0	1
GRMZM2G387569	36	24	6	19
GRMZM2G387594	80	107	27	135
GRMZM2G387603	8	1	2	2
GRMZM2G387731	2	0	2	1
GRMZM2G387828	7	0	1	0
GRMZM2G387837	56	28	17	15
GRMZM2G388045	2	2	0	1
GRMZM2G388297	2	0	0	1
GRMZM2G388461	138	75	733	812
GRMZM2G388539	93	48	22	46
GRMZM2G388576	8	8	6	8
GRMZM2G388585	12	8	0	7
GRMZM2G388703	1	0	0	0
GRMZM2G388834	0	8	0	11
GRMZM2G388855	12	1	2	4
GRMZM2G388882	458	155	172	330
GRMZM2G388892	51	45	9	31
GRMZM2G388911	33	13	7	19
GRMZM2G388915	28	16	28	19
GRMZM2G388987	47	12	6	30
GRMZM2G389070	14	1	0	1
GRMZM2G389118	13	7	3	9
GRMZM2G389173	252	162	239	448
GRMZM2G389233	1525	978	801	974
GRMZM2G389285	1	4	1	6
GRMZM2G389301	13	0	5	2
GRMZM2G389362	148	82	72	192
GRMZM2G389379	10	3	1	3
GRMZM2G389450	1	35	0	110
GRMZM2G389467	0	15	0	14
GRMZM2G389570	1	1	1	5
GRMZM2G389625	0	1	0	1
GRMZM2G389645	1	0	0	1
GRMZM2G389768	5450	3033	1847	3257
GRMZM2G389878	0	3	0	7
GRMZM2G389881	1	0	0	1
GRMZM2G389903	78	48	67	119
GRMZM2G389944	0	1	0	0
GRMZM2G389948	7	15	1	4
GRMZM2G390013	75	55	25	38
GRMZM2G390076	23	68	1	70
GRMZM2G390150	101	23	80	100
GRMZM2G390221	185	96	65	104
GRMZM2G390334	3	0	1	0
GRMZM2G390345	5	3	0	0
GRMZM2G390374	57	35	20	28
GRMZM2G390400	6	0	4	4
GRMZM2G390432	2	2	0	0
GRMZM2G390436	18	2	13	6
GRMZM2G390489	152	67	48	88
GRMZM2G390641	44	24	6	35
GRMZM2G390876	99	41	22	51
GRMZM2G391000	73	22	11	29
GRMZM2G391042	30	33	4	19
GRMZM2G391269	1	0	1	0
GRMZM2G391272	2	0	0	0
GRMZM2G391281	1	0	0	0
GRMZM2G391288	3	0	2	0
GRMZM2G391413	30	25	6	35
GRMZM2G391511	14	4	5	0
GRMZM2G391596	6	0	6	7
GRMZM2G391696	2	0	0	0
GRMZM2G391741	4	4	0	2
GRMZM2G391794	2	0	0	0
GRMZM2G391795	1	0	0	0
GRMZM2G392037	0	7	0	8
GRMZM2G392040	35	0	2	0
GRMZM2G392101	17	7	9	9
GRMZM2G392116	121	58	67	72
GRMZM2G392125	77	19	62	81
GRMZM2G392168	2	0	0	0
GRMZM2G392224	1	0	1	0
GRMZM2G392320	12	5	2	4
GRMZM2G392345	52	5	50	10
GRMZM2G392477	238	89	64	112
GRMZM2G392513	0	79	0	45
GRMZM2G392524	1	0	0	1
GRMZM2G392649	276	143	141	195
GRMZM2G392700	1	0	1	0
GRMZM2G392710	78	20	17	35
GRMZM2G392737	1	1	1	3
GRMZM2G392791	41	160	19	644
GRMZM2G392863	2087	789	683	1229
GRMZM2G392956	194	78	66	87
GRMZM2G392975	13	2	5	22
GRMZM2G393002	11	0	3	0
GRMZM2G393062	155	133	95	270
GRMZM2G393070	2	1	0	1
GRMZM2G393337	20	18	5	41
GRMZM2G393349	12	1	2	1
GRMZM2G393471	26	138	46	9
GRMZM2G393529	22	22	3	12
GRMZM2G393671	111	13	35	3
GRMZM2G393742	43	43	10	37
GRMZM2G393897	1	0	2	0
GRMZM2G394122	7	0	0	0
GRMZM2G394203	69	5	1	161
GRMZM2G394212	56	90	24	87
GRMZM2G394321	15	10	7	18
GRMZM2G394500	5	0	0	2
GRMZM2G394528	20	14	8	9
GRMZM2G394638	33	0	5	0
GRMZM2G394688	31	0	3	0
GRMZM2G394941	1	0	0	2
GRMZM2G394962	238	92	35	84
GRMZM2G394973	1	2	1	0
GRMZM2G395114	1	0	0	0
GRMZM2G395121	51	46	14	48
GRMZM2G395236	1	1	1	1
GRMZM2G395244	517	704	174	554
GRMZM2G395247	16	22	1	3
GRMZM2G395354	652	509	228	766
GRMZM2G395508	6	6	6	3
GRMZM2G395535	0	1	2	1
GRMZM2G395549	0	9	0	11
GRMZM2G395721	10	2	1	0
GRMZM2G395736	39	18	5	14
GRMZM2G395749	29	12	10	23
GRMZM2G395771	0	1	0	0
GRMZM2G395842	55	29	4	17
GRMZM2G395844	6951	3207	2218	3526
GRMZM2G395950	6	0	2	2
GRMZM2G395983	451	162	86	112
GRMZM2G396029	0	2	0	7
GRMZM2G396090	0	4	0	2
GRMZM2G396114	1	0	0	0
GRMZM2G396231	204	68	58	45
GRMZM2G396246	34	0	9	0
GRMZM2G396248	5	4	9	17
GRMZM2G396292	77	63	33	21
GRMZM2G396357	1	0	1	0
GRMZM2G396451	24	36	7	31
GRMZM2G396477	9	0	3	0
GRMZM2G396482	0	1	0	4
GRMZM2G396540	101	62	35	95
GRMZM2G396541	3	0	4	1
GRMZM2G396553	11	6	3	15
GRMZM2G396562	267	133	83	217
GRMZM2G396640	105	59	22	17
GRMZM2G396674	4	0	1	0
GRMZM2G396767	10	3	10	2
GRMZM2G396773	0	1	0	0
GRMZM2G396825	1	0	0	0
GRMZM2G396835	7	0	0	0
GRMZM2G396846	132	19	20	32
GRMZM2G396856	16	10	7	12
GRMZM2G396951	1	0	0	0
GRMZM2G397044	7	24	4	20
GRMZM2G397247	150	113	102	246
GRMZM2G397261	2	0	3	4
GRMZM2G397281	0	2	0	0
GRMZM2G397297	41	0	2	0
GRMZM2G397509	15	9	3	4
GRMZM2G397651	15	10	4	8
GRMZM2G397661	24	20	6	13
GRMZM2G397675	0	24	0	3
GRMZM2G397684	4	2	2	1
GRMZM2G397687	267	51	977	2292
GRMZM2G397759	2	2	0	0
GRMZM2G397785	0	112	0	77
GRMZM2G397836	106	56	27	68
GRMZM2G397927	261	68	250	244
GRMZM2G397948	92	50	45	64
GRMZM2G398055	30	7	4	6
GRMZM2G398135	47	17	8	13
GRMZM2G398275	26	11	6	51
GRMZM2G398288	84	50	29	47
GRMZM2G398423	8	1	1	5
GRMZM2G398500	61	21	10	30
GRMZM2G398506	236	153	56	148
GRMZM2G398527	32	23	3	2
GRMZM2G398628	6	0	0	0
GRMZM2G398668	3	4	0	2
GRMZM2G398731	4	4	2	5
GRMZM2G398736	81	29	19	44
GRMZM2G398755	195	87	64	84
GRMZM2G398781	186	0	38	0
GRMZM2G398825	4	2	0	4
GRMZM2G398848	16	5	5	2
GRMZM2G399031	2	0	0	0
GRMZM2G399072	28	22	4	47
GRMZM2G399073	770	533	328	624
GRMZM2G399087	0	1	0	0
GRMZM2G399112	21	2	13	2
GRMZM2G399136	1	0	0	0
GRMZM2G399183	6	0	6	0
GRMZM2G399218	2	0	0	0
GRMZM2G399320	823	428	212	372
GRMZM2G399433	3	0	2	2
GRMZM2G399495	2	0	0	0
GRMZM2G399644	4	1	0	1
GRMZM2G399677	1396	396	375	364
GRMZM2G399700	4	1	3	4
GRMZM2G399750	40	15	6	26
GRMZM2G399858	8	1	0	0
GRMZM2G399877	13	9	4	10
GRMZM2G399901	33	19	11	20
GRMZM2G399921	2	0	0	0
GRMZM2G399952	63	44	19	47
GRMZM2G400005	2	0	0	0
GRMZM2G400135	51	33	23	36
GRMZM2G400156	19	8	1	8
GRMZM2G400169	13	7	2	10
GRMZM2G400173	6	2	1	6
GRMZM2G400268	85	19	40	47
GRMZM2G400452	1	0	0	0
GRMZM2G400470	23	24	12	12
GRMZM2G400489	18	14	2	9
GRMZM2G400570	37	4	2	0
GRMZM2G400604	381	51	87	62
GRMZM2G400694	0	1	0	0
GRMZM2G400714	23	25	10	53
GRMZM2G400718	347	250	112	263
GRMZM2G400725	2	0	0	0
GRMZM2G400907	117	91	64	45
GRMZM2G400925	1	0	0	0
GRMZM2G400965	8	1	2	5
GRMZM2G401062	77	26	12	51
GRMZM2G401139	1894	802	927	1380
GRMZM2G401147	5063	1866	1607	1981
GRMZM2G401267	33	14	12	13
GRMZM2G401308	1487	1232	805	917
GRMZM2G401328	6	10	112	156
GRMZM2G401331	0	1	0	1
GRMZM2G401339	20	2	4	0
GRMZM2G401374	172	102	19	38
GRMZM2G401436	2	0	0	0
GRMZM2G401463	0	1	0	0
GRMZM2G401561	209	14	75	17
GRMZM2G401581	802	297	235	398
GRMZM2G401606	1	1	1	2
GRMZM2G401664	4	0	0	3
GRMZM2G401821	3	11	0	0
GRMZM2G401835	4	58	0	0
GRMZM2G401848	20	0	6	0
GRMZM2G401869	79	36	35	45
GRMZM2G401979	6	0	2	0
GRMZM2G401983	1	0	0	0
GRMZM2G401997	1	0	0	0
GRMZM2G402002	132	51	49	74
GRMZM2G402088	60	31	14	30
GRMZM2G402092	3	4	2	13
GRMZM2G402171	3	0	3	1
GRMZM2G402307	68	28	6	21
GRMZM2G402319	4	6	0	0
GRMZM2G402341	17	7	3	5
GRMZM2G402493	297	248	102	243
GRMZM2G402564	101	26	72	81
GRMZM2G402584	105	47	9	26
GRMZM2G402631	1	0	0	2
GRMZM2G402653	18	12	4	12
GRMZM2G402675	187	32	63	62
GRMZM2G402714	3	0	0	1
GRMZM2G402936	2	0	0	1
GRMZM2G402977	0	8	0	11
GRMZM2G402987	3	0	0	0
GRMZM2G403003	64	21	18	29
GRMZM2G403076	1	0	0	0
GRMZM2G403151	1	3	0	0
GRMZM2G403162	1	1	1	0
GRMZM2G403190	52	1	8	1
GRMZM2G403407	0	2	0	0
GRMZM2G403454	0	3	0	2
GRMZM2G403609	16	20	4	13
GRMZM2G403719	51	1	24	9
GRMZM2G403797	277	170	152	248
GRMZM2G403800	1	0	0	0
GRMZM2G403915	157	38	55	35
GRMZM2G404011	1	0	1	0
GRMZM2G404078	3	0	0	1
GRMZM2G404132	6	1	1	2
GRMZM2G404249	99	1008	47	1516
GRMZM2G404316	1	0	0	0
GRMZM2G404377	20	3	8	6
GRMZM2G404599	27	0	34	4
GRMZM2G404603	15	10	1	9
GRMZM2G404608	12	3	4	5
GRMZM2G404647	26	25	17	12
GRMZM2G404682	4	0	0	0
GRMZM2G404688	385	0	111	0
GRMZM2G404769	0	2	0	1
GRMZM2G404888	4	1	1	2
GRMZM2G404897	263	137	129	127
GRMZM2G404922	1	0	0	0
GRMZM2G404973	192	46	53	33
GRMZM2G405022	13	3	2	1
GRMZM2G405090	4	2	0	4
GRMZM2G405094	11	6	2	5
GRMZM2G405133	13	16	4	14
GRMZM2G405185	25	14	8	3
GRMZM2G405203	23	5	9	23
GRMZM2G405368	24	16	15	25
GRMZM2G405385	42	11	30	27
GRMZM2G405474	4	4	2	2
GRMZM2G405499	25	20	6	20
GRMZM2G405503	1	2	1	2
GRMZM2G405581	57	14	31	35
GRMZM2G405592	0	1	0	0
GRMZM2G405662	8	1	1	3
GRMZM2G405690	10	2	3	4
GRMZM2G405760	75	43	21	60
GRMZM2G405818	0	1	0	2
GRMZM2G406024	2	1	1	1
GRMZM2G406043	15	9	6	12
GRMZM2G406074	4	0	2	1
GRMZM2G406089	1	0	0	3
GRMZM2G406099	56	24	24	26
GRMZM2G406101	796	452	213	600
GRMZM2G406108	4	0	1	1
GRMZM2G406119	59	15	13	39
GRMZM2G406165	43	21	19	29
GRMZM2G406170	1	169	0	34
GRMZM2G406269	5	1	3	0
GRMZM2G406331	1	0	0	0
GRMZM2G406413	63	52	42	86
GRMZM2G406493	25	1	11	0
GRMZM2G406552	7622	3997	465	1134
GRMZM2G406553	40	139	115	10
GRMZM2G406588	0	2	7	4
GRMZM2G406601	1	1	0	0
GRMZM2G406603	328	139	74	103
GRMZM2G406643	11	6	0	3
GRMZM2G406651	1	1	0	1
GRMZM2G406715	1	0	0	0
GRMZM2G406746	36	18	9	33
GRMZM2G406830	44	34	12	28
GRMZM2G406977	40	28	6	22
GRMZM2G407032	0	1	0	1
GRMZM2G407044	162	65	56	74
GRMZM2G407146	124	108	131	465
GRMZM2G407189	6	5	2	10
GRMZM2G407249	1941	988	695	1035
GRMZM2G407287	425	305	122	266
GRMZM2G407347	763	251	232	302
GRMZM2G407361	138	108	41	79
GRMZM2G407396	5	28	3	43
GRMZM2G407406	0	1	0	0
GRMZM2G407683	0	3	0	2
GRMZM2G407825	8	6	2	3
GRMZM2G407913	1	0	0	0
GRMZM2G408096	181	148	77	189
GRMZM2G408174	97	33	25	57
GRMZM2G408242	103	55	28	42
GRMZM2G408294	27	14	1	19
GRMZM2G408305	416	173	106	170
GRMZM2G408359	219	102	52	85
GRMZM2G408376	20	11	16	16
GRMZM2G408379	9	5	2	4
GRMZM2G408598	259	166	41	122
GRMZM2G408703	2	0	1	1
GRMZM2G408768	322	171	124	243
GRMZM2G408834	0	2	0	1
GRMZM2G408897	53	22	7	20
GRMZM2G408963	47	24	9	49
GRMZM2G408967	671	183	222	200
GRMZM2G408989	51	32	15	59
GRMZM2G409093	1	1	0	1
GRMZM2G409104	282	136	84	166
GRMZM2G409133	12	10	5	6
GRMZM2G409213	76	49	21	62
GRMZM2G409343	11	8	10	12
GRMZM2G409358	1	0	0	0
GRMZM2G409407	1928	680	579	1039
GRMZM2G409430	97	30	32	31
GRMZM2G409635	7	4	3	3
GRMZM2G409722	30	16	12	21
GRMZM2G409724	1	0	0	0
GRMZM2G409839	6	4	3	5
GRMZM2G409934	31	28	18	19
GRMZM2G409974	3	2	1	3
GRMZM2G410033	29	37	6	31
GRMZM2G410134	4613	1559	6034	4561
GRMZM2G410152	29	11	32	25
GRMZM2G410175	6	1	4	12
GRMZM2G410293	2	14	0	0
GRMZM2G410479	572	364	176	400
GRMZM2G410515	67	84	36	77
GRMZM2G410623	3	1	0	1
GRMZM2G410644	84	1	33	21
GRMZM2G410704	3	0	5	0
GRMZM2G410710	38	26	38	44
GRMZM2G410728	2	3	0	2
GRMZM2G410757	1	1	0	6
GRMZM2G410782	1	0	3	0
GRMZM2G410831	32	28	18	13
GRMZM2G410865	4	2	1	2
GRMZM2G410916	10	0	0	32
GRMZM2G410951	18	6	3	7
GRMZM2G410990	2	4	0	3
GRMZM2G411084	0	1	0	1
GRMZM2G411159	26	29	18	9
GRMZM2G411333	22	8	7	10
GRMZM2G411536	954	368	297	442
GRMZM2G411561	1	0	0	1
GRMZM2G411653	205	76	28	44
GRMZM2G411771	1	0	0	0
GRMZM2G411893	0	1	0	0
GRMZM2G411916	5	0	2	0
GRMZM2G411940	1	0	0	1
GRMZM2G411956	0	2	0	5
GRMZM2G412073	0	1	0	0
GRMZM2G412075	297	296	105	248
GRMZM2G412150	28	16	7	13
GRMZM2G412229	21	13	4	11
GRMZM2G412296	716	277	227	321
GRMZM2G412304	63	29	20	25
GRMZM2G412423	0	3	0	0
GRMZM2G412430	21	13	9	12
GRMZM2G412441	789	405	329	544
GRMZM2G412524	148	76	51	58
GRMZM2G412601	1	0	0	5
GRMZM2G412604	63	50	20	64
GRMZM2G412611	20	18	5	27
GRMZM2G412674	4	1	1	3
GRMZM2G412888	98	134	67	34
GRMZM2G412899	110	51	37	73
GRMZM2G412937	5	2	0	5
GRMZM2G412986	2	3	0	1
GRMZM2G413044	2	0	1	0
GRMZM2G413066	0	2	0	2
GRMZM2G413069	107	49	54	55
GRMZM2G413113	4	0	0	1
GRMZM2G413193	197	107	57	117
GRMZM2G413275	1	0	0	1
GRMZM2G413337	31	13	7	19
GRMZM2G413544	9	1	0	0
GRMZM2G413647	13	5	14	19
GRMZM2G413652	3	2	4	2
GRMZM2G413717	3	16	2	18
GRMZM2G413822	51	11	10	5
GRMZM2G413853	1	7	0	0
GRMZM2G413897	25	1	0	0
GRMZM2G414002	46	20	22	46
GRMZM2G414043	222	82	34	82
GRMZM2G414159	63	25	56	31
GRMZM2G414373	21	8	15	21
GRMZM2G414387	16	8	2	5
GRMZM2G414496	169	77	34	78
GRMZM2G414528	32	16	6	12
GRMZM2G414540	2	4	6	9
GRMZM2G414620	18	9	2	0
GRMZM2G414696	1	0	0	0
GRMZM2G414727	77	1	20	7
GRMZM2G414791	0	1	0	1
GRMZM2G414813	152	32	15	17
GRMZM2G414848	3716	1285	949	1440
GRMZM2G414866	8	1	2	3
GRMZM2G414915	11	3	1	7
GRMZM2G414955	247	112	61	61
GRMZM2G414995	18	3	0	4
GRMZM2G415007	355	120	275	269
