Gene	mat_SRR924077	pat_SRR924077	pat_SRR924078	mat_SRR924078
GRMZM2G001500	453	255	252	540
GRMZM2G001508	15	0	15	0
GRMZM2G001514	13	9	3	10
GRMZM2G001541	215	97	75	184
GRMZM2G001592	85	50	51	111
GRMZM2G001606	277	339	97	358
GRMZM2G001631	33	36	7	115
GRMZM2G001639	356	46	122	306
GRMZM2G001645	1061	421	615	1347
GRMZM2G001652	25	27	21	75
GRMZM2G001661	4	32	3	69
GRMZM2G001663	17	18	13	20
GRMZM2G001668	1130	525	602	1235
GRMZM2G001676	1	2	0	13
GRMZM2G001696	7	38	2	67
GRMZM2G001724	47	45	36	81
GRMZM2G001755	17	3	13	6
GRMZM2G001764	0	3	0	0
GRMZM2G001772	13	3	7	2
GRMZM2G001777	61	27	22	64
GRMZM2G001799	71	0	0	43
GRMZM2G001805	45	11	41	63
GRMZM2G001814	0	5	0	5
GRMZM2G001820	165	83	110	293
GRMZM2G001850	999	467	234	468
GRMZM2G001853	52	20	35	14
GRMZM2G001869	452	179	155	411
GRMZM2G001887	198	305	365	459
GRMZM2G001895	124	51	59	201
GRMZM2G001904	5	0	8	0
GRMZM2G001905	1	65	1	209
GRMZM2G001915	7	9	6	27
GRMZM2G001930	76	41	34	135
GRMZM2G001934	580	151	267	424
GRMZM2G001956	5	3	3	16
GRMZM2G001991	10	2	0	4
GRMZM2G002002	141	58	86	178
GRMZM2G002023	1352	564	799	2071
GRMZM2G002034	2	0	0	0
GRMZM2G002100	1	416	221	36
GRMZM2G002115	35	5	21	46
GRMZM2G002121	80	25	56	154
GRMZM2G002124	77	36	15	58
GRMZM2G002128	119	11	8	224
GRMZM2G002130	211	113	109	354
GRMZM2G002131	201	39	57	162
GRMZM2G002165	3	0	0	4
GRMZM2G002173	4	7	3	15
GRMZM2G002220	1194	443	402	810
GRMZM2G002240	47	0	41	0
GRMZM2G002276	139	62	53	256
GRMZM2G002280	0	1	0	3
GRMZM2G002286	9	1	4	12
GRMZM2G002361	178	95	95	264
GRMZM2G002391	245	42	81	312
GRMZM2G002416	300	259	261	785
GRMZM2G002420	128	61	171	219
GRMZM2G002427	386	122	277	323
GRMZM2G002440	215	103	87	137
GRMZM2G002465	2	0	0	5
GRMZM2G002473	1	0	0	0
GRMZM2G002492	4	8	1	10
GRMZM2G002499	8	0	5	67
GRMZM2G002559	26	14	13	29
GRMZM2G002627	23	0	0	78
GRMZM2G002630	369	29	111	33
GRMZM2G002642	155	51	75	136
GRMZM2G002652	15	20	19	73
GRMZM2G002704	7	0	0	60
GRMZM2G002754	39	37	16	67
GRMZM2G002756	0	2	0	0
GRMZM2G002765	73	73	41	115
GRMZM2G002805	9	9	3	10
GRMZM2G002825	1745	678	739	2074
GRMZM2G002828	1502	666	841	1620
GRMZM2G002830	414	322	267	910
GRMZM2G002858	44	38	32	93
GRMZM2G002859	272	77	110	135
GRMZM2G002863	0	3	2	7
GRMZM2G002874	803	340	537	729
GRMZM2G002879	64	24	43	63
GRMZM2G002894	0	3	0	8
GRMZM2G002898	858	396	457	1315
GRMZM2G002903	313	73	210	232
GRMZM2G002910	27	21	35	40
GRMZM2G002915	12	3	13	22
GRMZM2G002921	59	6	42	1
GRMZM2G002948	1	1	0	8
GRMZM2G002959	314	120	198	552
GRMZM2G002961	1	4	0	0
GRMZM2G002993	25	8	8	37
GRMZM2G002999	92	29	44	62
GRMZM2G003022	63	30	35	102
GRMZM2G003033	241	47	110	119
GRMZM2G003038	1287	653	609	1132
GRMZM2G003043	235	73	108	300
GRMZM2G003064	60	12	35	80
GRMZM2G003068	237	206	155	470
GRMZM2G003076	27	5	19	73
GRMZM2G003090	11	0	2	27
GRMZM2G003108	332	251	273	854
GRMZM2G003109	2	8	11	25
GRMZM2G003157	14	16	6	42
GRMZM2G003172	169	110	99	215
GRMZM2G003179	128	44	109	139
GRMZM2G003190	1003	308	435	488
GRMZM2G003252	39	16	34	85
GRMZM2G003289	2	0	0	11
GRMZM2G003304	46	3	6	342
GRMZM2G003306	9350	5014	5155	14194
GRMZM2G003331	592	189	369	561
GRMZM2G003342	262	59	140	169
GRMZM2G003354	164	62	42	120
GRMZM2G003377	130	61	51	206
GRMZM2G003379	148	78	82	184
GRMZM2G003384	2066	539	1677	2171
GRMZM2G003389	14	12	1	33
GRMZM2G003409	1594	361	2167	2300
GRMZM2G003411	4	4	7	17
GRMZM2G003424	15	0	1	10
GRMZM2G003466	55	0	0	309
GRMZM2G003489	3	1	0	0
GRMZM2G003493	0	2	0	0
GRMZM2G003506	7	0	3	106
GRMZM2G003509	191	106	86	287
GRMZM2G003518	7	0	1	2
GRMZM2G003520	18	13	6	25
GRMZM2G003526	0	1	2	1
GRMZM2G003530	68	19	42	170
GRMZM2G003565	121	26	29	64
GRMZM2G003595	41	6	20	20
GRMZM2G003607	198	70	120	279
GRMZM2G003635	68	68	17	111
GRMZM2G003640	898	81	458	490
GRMZM2G003642	1373	484	571	1554
GRMZM2G003656	389	209	147	295
GRMZM2G003662	14	5	1	3
GRMZM2G003663	103	48	68	111
GRMZM2G003682	14	3	1	11
GRMZM2G003692	31	17	7	54
GRMZM2G003724	53	17	21	25
GRMZM2G003725	174	63	55	140
GRMZM2G003732	125	91	58	300
GRMZM2G003734	4	6	20	55
GRMZM2G003738	0	2	5	12
GRMZM2G003742	30	45	10	75
GRMZM2G003750	0	9	9	21
GRMZM2G003752	8641	2368	3363	4836
GRMZM2G003754	118	42	63	95
GRMZM2G003762	10049	1917	1397	9663
GRMZM2G003765	770	304	217	449
GRMZM2G003769	10	6	1	23
GRMZM2G003775	13	46	6	97
GRMZM2G003784	8	0	5	1
GRMZM2G003789	1301	348	349	847
GRMZM2G003796	227	153	138	310
GRMZM2G003814	21	7	11	66
GRMZM2G003821	4	0	0	0
GRMZM2G003835	51	55	19	225
GRMZM2G003853	1185	885	848	2490
GRMZM2G003861	251	65	112	425
GRMZM2G003875	216	103	111	317
GRMZM2G003883	1527	599	1147	2370
GRMZM2G003897	1776	664	852	1506
GRMZM2G003909	822	8	76	2400
GRMZM2G003930	24	4	3	47
GRMZM2G003937	5	1	1	16
GRMZM2G003944	1	0	0	0
GRMZM2G003947	39	6	7	10
GRMZM2G003963	470	187	226	620
GRMZM2G003970	49	12	33	123
GRMZM2G003979	166	64	111	368
GRMZM2G003988	291	147	197	493
GRMZM2G003992	748	180	411	766
GRMZM2G004006	3	0	0	0
GRMZM2G004023	258	65	103	287
GRMZM2G004057	6	1	3	19
GRMZM2G004060	14	0	0	14
GRMZM2G004079	18	3	8	34
GRMZM2G004087	58	25	30	91
GRMZM2G004090	14	1	10	3
GRMZM2G004092	148	118	100	192
GRMZM2G004106	6	0	0	4
GRMZM2G004111	597	267	253	622
GRMZM2G004128	18	1	8	4
GRMZM2G004131	102	71	44	213
GRMZM2G004138	373	51	140	361
GRMZM2G004140	175	59	93	175
GRMZM2G004160	3	15	5	64
GRMZM2G004172	260	126	135	271
GRMZM2G004180	3	0	1	8
GRMZM2G004182	166	106	80	269
GRMZM2G004183	1968	550	790	1340
GRMZM2G004188	123	82	63	147
GRMZM2G004222	39	16	18	21
GRMZM2G004259	152	122	145	269
GRMZM2G004278	4	0	0	1
GRMZM2G004301	180	104	102	140
GRMZM2G004305	13	0	0	1
GRMZM2G004334	1	0	3	0
GRMZM2G004349	135	25	59	121
GRMZM2G004352	4	6	0	4
GRMZM2G004356	335	116	116	554
GRMZM2G004377	138	115	88	245
GRMZM2G004382	3280	1669	1959	5143
GRMZM2G004397	119	88	101	361
GRMZM2G004412	2	10	11	69
GRMZM2G004414	250	111	98	231
GRMZM2G004422	96	77	67	287
GRMZM2G004445	79	144	39	282
GRMZM2G004455	97	33	48	101
GRMZM2G004459	684	613	541	2174
GRMZM2G004466	84	34	22	178
GRMZM2G004475	751	258	455	705
GRMZM2G004511	402	23	1	496
GRMZM2G004519	17	7	9	2
GRMZM2G004523	1	2	4	1
GRMZM2G004528	2669	1981	1102	3638
GRMZM2G004531	81	48	72	299
GRMZM2G004534	547	409	441	2241
GRMZM2G004582	0	1	0	2
GRMZM2G004583	1	6	0	0
GRMZM2G004590	333	129	159	456
GRMZM2G004592	71	11	12	84
GRMZM2G004619	264	84	131	379
GRMZM2G004641	3	0	0	9
GRMZM2G004653	1	0	0	5
GRMZM2G004683	2	0	0	2
GRMZM2G004696	1433	161	345	1521
GRMZM2G004699	5	0	0	5
GRMZM2G004703	3	1	0	5
GRMZM2G004709	25	20	21	88
GRMZM2G004715	8	4	15	13
GRMZM2G004741	239	153	99	490
GRMZM2G004748	143	95	49	172
GRMZM2G004768	539	410	253	801
GRMZM2G004784	233	138	118	438
GRMZM2G004795	97	92	26	152
GRMZM2G004828	1	0	0	17
GRMZM2G004835	286	205	157	460
GRMZM2G004858	0	1	0	11
GRMZM2G004878	684	462	334	817
GRMZM2G004880	30	2	5	71
GRMZM2G004888	25	28	38	94
GRMZM2G004908	177	56	61	125
GRMZM2G004909	2	0	0	2395
GRMZM2G004924	24	9	17	21
GRMZM2G004932	117	57	96	215
GRMZM2G004955	15	0	0	15
GRMZM2G004957	47	19	37	48
GRMZM2G004959	14	1	22	68
GRMZM2G004988	28	23	37	198
GRMZM2G004990	98	1	30	202
GRMZM2G004996	128	75	75	282
GRMZM2G004997	2147	1190	1174	2997
GRMZM2G005000	49	81	49	83
GRMZM2G005013	4	0	0	0
GRMZM2G005036	385	168	184	484
GRMZM2G005040	1	8	0	11
GRMZM2G005052	1	2	1	0
GRMZM2G005061	869	194	246	633
GRMZM2G005066	2	0	0	2
GRMZM2G005080	652	268	423	983
GRMZM2G005082	3350	923	1695	2333
GRMZM2G005103	16	10	0	7
GRMZM2G005107	8	4	10	25
GRMZM2G005134	29	0	6	0
GRMZM2G005155	128	3	11	111
GRMZM2G005163	72	13	48	105
GRMZM2G005187	30	6	11	39
GRMZM2G005195	3	0	3	23
GRMZM2G005205	231	22	96	131
GRMZM2G005207	0	1	0	0
GRMZM2G005209	1736	781	940	2052
GRMZM2G005236	32	0	5	151
GRMZM2G005256	238	252	138	566
GRMZM2G005260	1	0	3	0
GRMZM2G005269	0	2	0	10
GRMZM2G005281	4	3	3	7
GRMZM2G005293	208	114	141	377
GRMZM2G005298	23	28	19	82
GRMZM2G005308	190	98	75	209
GRMZM2G005310	200	89	107	202
GRMZM2G005339	82	20	89	88
GRMZM2G005346	660	316	353	753
GRMZM2G005350	218	73	101	318
GRMZM2G005353	0	2	0	0
GRMZM2G005365	22	6	16	49
GRMZM2G005374	2	6	3	16
GRMZM2G005419	2	0	0	6
GRMZM2G005435	172	57	169	172
GRMZM2G005444	81	25	63	175
GRMZM2G005461	19	5	3	29
GRMZM2G005483	100	75	45	131
GRMZM2G005522	18	11	3	56
GRMZM2G005552	396	8	50	1022
GRMZM2G005557	57	48	26	126
GRMZM2G005562	8	0	0	1
GRMZM2G005583	170	66	121	297
GRMZM2G005619	48	25	66	133
GRMZM2G005622	246	37	136	116
GRMZM2G005624	12	4	5	27
GRMZM2G005633	246	93	66	371
GRMZM2G005641	10	3	22	3
GRMZM2G005652	117	49	49	99
GRMZM2G005659	0	1	0	0
GRMZM2G005680	352	158	156	300
GRMZM2G005710	215	110	286	527
GRMZM2G005715	90	26	17	41
GRMZM2G005737	551	218	221	475
GRMZM2G005753	33	32	84	71
GRMZM2G005771	199	110	116	544
GRMZM2G005791	73	58	57	254
GRMZM2G005815	8	10	1	7
GRMZM2G005834	0	1	2	3
GRMZM2G005840	43	11	12	59
GRMZM2G005844	164	55	91	174
GRMZM2G005848	119	89	86	303
GRMZM2G005849	76	22	34	142
GRMZM2G005859	115	101	41	155
GRMZM2G005869	76	27	16	182
GRMZM2G005887	3859	1649	2498	5008
GRMZM2G005909	68	24	40	126
GRMZM2G005938	31	18	15	62
GRMZM2G005939	2290	268	610	848
GRMZM2G005947	151	76	201	170
GRMZM2G005973	225	360	125	634
GRMZM2G005980	798	332	607	1220
GRMZM2G005990	269	103	119	204
GRMZM2G005991	7	0	0	9
GRMZM2G005996	437	253	226	574
GRMZM2G005998	199	109	118	234
GRMZM2G006006	8	9	7	10
GRMZM2G006042	490	403	258	1000
GRMZM2G006047	2	0	0	20
GRMZM2G006069	117	128	109	241
GRMZM2G006071	146	143	131	265
GRMZM2G006080	298	87	226	488
GRMZM2G006083	236	83	108	205
GRMZM2G006085	868	699	624	1764
GRMZM2G006117	364	113	327	743
GRMZM2G006119	34	15	6	18
GRMZM2G006130	66	30	15	153
GRMZM2G006178	1514	534	898	1699
GRMZM2G006216	25	9	4	89
GRMZM2G006219	141	75	37	115
GRMZM2G006229	18	23	19	43
GRMZM2G006234	52	40	34	136
GRMZM2G006252	7	2	0	8
GRMZM2G006277	27	16	18	52
GRMZM2G006287	1	0	0	37
GRMZM2G006293	2688	5763	1208	12144
GRMZM2G006297	0	3	0	4
GRMZM2G006325	7	1	4	2
GRMZM2G006370	79	75	27	315
GRMZM2G006377	61	15	69	120
GRMZM2G006399	9	3	0	24
GRMZM2G006424	3	0	3	1
GRMZM2G006428	4	38	86	6
GRMZM2G006452	81	35	64	69
GRMZM2G006453	3	1	10	19
GRMZM2G006477	1484	417	663	1381
GRMZM2G006507	3	12	12	39
GRMZM2G006526	210	169	72	514
GRMZM2G006661	86	34	76	113
GRMZM2G006673	491	375	274	1241
GRMZM2G006704	616	129	394	1068
GRMZM2G006707	138	120	94	327
GRMZM2G006714	3	3	0	8
GRMZM2G006721	49	25	48	76
GRMZM2G006732	9	622	648	71
GRMZM2G006736	0	1	0	0
GRMZM2G006745	165	59	36	294
GRMZM2G006763	52	33	19	65
GRMZM2G006790	400	256	214	595
GRMZM2G006791	3	11	1	16
GRMZM2G006830	0	5	0	1
GRMZM2G006884	0	2	0	8
GRMZM2G006894	570	298	461	2337
GRMZM2G006937	1	1	3	8
GRMZM2G006942	1319	483	655	1511
GRMZM2G006948	28	83	98	118
GRMZM2G006964	0	1	0	5
GRMZM2G006965	62	29	21	25
GRMZM2G006977	44	23	13	225
GRMZM2G006981	128	34	41	68
GRMZM2G007021	169	88	89	372
GRMZM2G007025	55	15	28	18
GRMZM2G007028	393	174	107	310
GRMZM2G007055	41	16	8	38
GRMZM2G007057	276	116	135	298
GRMZM2G007060	8	3	3	33
GRMZM2G007063	287	224	219	700
GRMZM2G007080	381	184	155	443
GRMZM2G007103	159	99	75	307
GRMZM2G007120	399	121	134	360
GRMZM2G007130	4	0	0	8
GRMZM2G007134	9	0	3	0
GRMZM2G007137	11	18	5	20
GRMZM2G007146	5	1	1	3
GRMZM2G007151	9	30	3	34
GRMZM2G007157	11	23	1	143
GRMZM2G007160	82	17	94	71
GRMZM2G007188	151	49	74	261
GRMZM2G007190	48	41	10	56
GRMZM2G007195	133	69	71	184
GRMZM2G007206	361	75	210	217
GRMZM2G007248	5	6	0	0
GRMZM2G007249	16	0	0	860
GRMZM2G007256	25	0	42	0
GRMZM2G007258	137	64	97	117
GRMZM2G007276	159	44	97	186
GRMZM2G007277	15	2	15	37
GRMZM2G007306	0	1	0	14
GRMZM2G007324	106	52	42	152
GRMZM2G007339	62	38	25	68
GRMZM2G007347	79	17	53	124
GRMZM2G007372	1	0	0	0
GRMZM2G007381	376	227	163	687
GRMZM2G007384	335	97	86	338
GRMZM2G007399	108	71	57	199
GRMZM2G007404	87	20	44	138
GRMZM2G007406	134	26	112	229
GRMZM2G007441	0	2	0	4
GRMZM2G007453	105	47	53	134
GRMZM2G007466	60	12	14	40
GRMZM2G007475	29	23	20	96
GRMZM2G007486	74	58	33	84
GRMZM2G007489	217	312	352	276
GRMZM2G007514	3	4	5	26
GRMZM2G007546	11	0	0	15
GRMZM2G007555	119	66	97	170
GRMZM2G007587	21	69	23	102
GRMZM2G007590	418	120	195	447
GRMZM2G007615	11	0	5	0
GRMZM2G007647	1290	983	553	1554
GRMZM2G007651	102	11	38	176
GRMZM2G007659	1	7	2	5
GRMZM2G007681	56	66	69	127
GRMZM2G007695	2997	1744	1467	3442
GRMZM2G007713	3	8	0	8
GRMZM2G007715	1	0	0	38
GRMZM2G007721	22	10	14	45
GRMZM2G007734	35	15	15	34
GRMZM2G007736	21	35	72	38
GRMZM2G007791	156	26	21	511
GRMZM2G007801	42	7	10	26
GRMZM2G007810	74	44	17	111
GRMZM2G007835	206	202	153	458
GRMZM2G007854	123	68	78	98
GRMZM2G007867	38	16	7	56
GRMZM2G007871	316	84	71	139
GRMZM2G007899	119	32	99	84
GRMZM2G007909	434	13	181	38
GRMZM2G007914	119	66	63	221
GRMZM2G007915	1284	488	902	2250
GRMZM2G007922	140	71	95	240
GRMZM2G007928	6	1	0	0
GRMZM2G007939	377	17	19	1614
GRMZM2G007953	7	0	0	97
GRMZM2G007957	117	26	76	133
GRMZM2G007981	61	42	67	79
GRMZM2G008033	6	4	1	0
GRMZM2G008047	5	0	0	3
GRMZM2G008060	237	93	137	238
GRMZM2G008061	22	4	5	37
GRMZM2G008064	9	3	5	23
GRMZM2G008072	22	0	1	28
GRMZM2G008095	590	330	144	332
GRMZM2G008106	194	185	91	478
GRMZM2G008152	14	1	9	6
GRMZM2G008166	9	4	21	24
GRMZM2G008175	73	41	91	274
GRMZM2G008202	3	2	0	41
GRMZM2G008209	133	58	51	209
GRMZM2G008216	38	21	50	44
GRMZM2G008242	17	4	11	43
GRMZM2G008250	4	0	3	0
GRMZM2G008252	494	250	215	436
GRMZM2G008259	229	106	117	180
GRMZM2G008263	248	172	93	337
GRMZM2G008271	4254	1918	3076	7485
GRMZM2G008290	556	151	103	498
GRMZM2G008305	10	18	6	28
GRMZM2G008309	82	46	25	71
GRMZM2G008326	13	13	6	39
GRMZM2G008341	590	2	76	71
GRMZM2G008353	12	4	0	44
GRMZM2G008403	49	112	56	763
GRMZM2G008406	1	3	0	2
GRMZM2G008410	198	48	157	376
GRMZM2G008456	1662	533	529	1172
GRMZM2G008464	0	2	0	3
GRMZM2G008482	2	0	0	5
GRMZM2G008490	236	106	58	214
GRMZM2G008501	261	76	134	267
GRMZM2G008507	18	1	4	43
GRMZM2G008513	123	44	83	150
GRMZM2G008556	296	114	191	273
GRMZM2G008578	16	0	1	0
GRMZM2G008593	16	2	3	14
GRMZM2G008607	1075	1088	348	1855
GRMZM2G008623	61	9	17	26
GRMZM2G008638	14	36	11	55
GRMZM2G008649	93	43	79	123
GRMZM2G008656	11	0	13	0
GRMZM2G008665	79	20	29	56
GRMZM2G008687	1	0	10	20
GRMZM2G008691	12	1	2	2
GRMZM2G008715	80	36	47	72
GRMZM2G008726	42	21	12	124
GRMZM2G008728	294	215	184	568
GRMZM2G008740	1	7	3	12
GRMZM2G008751	41	10	14	30
GRMZM2G008764	27	10	32	32
GRMZM2G008765	218	83	77	242
GRMZM2G008773	107	0	10	162
GRMZM2G008792	4	2	0	19
GRMZM2G008819	11	2	6	14
GRMZM2G008834	3	0	0	4
GRMZM2G008839	3	3	2	2
GRMZM2G008859	43	40	36	80
GRMZM2G008862	167	64	57	166
GRMZM2G008898	12	0	2	0
GRMZM2G008913	10480	395	432	6696
GRMZM2G008919	1122	407	357	700
GRMZM2G008935	4	0	0	5
GRMZM2G008972	206	2	49	2
GRMZM2G008994	0	2	0	4
GRMZM2G009009	4	1	7	10
GRMZM2G009014	15	110	189	105
GRMZM2G009019	7	11	1	11
GRMZM2G009025	38	27	29	109
GRMZM2G009091	38	37	44	67
GRMZM2G009144	18	0	1	37
GRMZM2G009166	14	8	13	40
GRMZM2G009196	69	0	20	0
GRMZM2G009208	59	17	16	67
GRMZM2G009214	1	35	18	24
GRMZM2G009223	475	55	57	876
GRMZM2G009253	402	119	158	336
GRMZM2G009282	314	108	113	165
GRMZM2G009320	6	1	2	20
GRMZM2G009323	87	36	10	24
GRMZM2G009326	1342	627	423	1133
GRMZM2G009344	105	45	6	121
GRMZM2G009353	88	76	77	125
GRMZM2G009365	43	31	31	46
GRMZM2G009387	28	0	2	15
GRMZM2G009400	0	2	1	6
GRMZM2G009412	6209	1768	5235	8731
GRMZM2G009413	146	90	104	263
GRMZM2G009426	6	2	0	5
GRMZM2G009443	63	33	34	42
GRMZM2G009448	1463	793	535	1081
GRMZM2G009465	393	0	1	3599
GRMZM2G009475	10	0	20	21
GRMZM2G009506	32	4	21	14
GRMZM2G009530	219	167	124	243
GRMZM2G009544	687	175	197	268
GRMZM2G009563	41	38	19	74
GRMZM2G009571	161	124	67	222
GRMZM2G009575	2	5	17	22
GRMZM2G009591	51	39	48	231
GRMZM2G009593	467	192	252	566
GRMZM2G009598	667	301	304	866
GRMZM2G009638	721	247	458	1056
GRMZM2G009653	456	127	126	219
GRMZM2G009661	82	23	59	76
GRMZM2G009681	36	0	10	12
GRMZM2G009690	13	1	0	23
GRMZM2G009703	436	173	286	466
GRMZM2G009715	39	15	14	64
GRMZM2G009717	588	189	178	384
GRMZM2G009719	1303	689	457	796
GRMZM2G009724	129	66	44	191
GRMZM2G009783	0	1	0	10
GRMZM2G009785	191	91	50	116
GRMZM2G009794	319	235	153	385
GRMZM2G009795	49	18	24	47
GRMZM2G009808	384	256	307	603
GRMZM2G009837	1	0	0	1
GRMZM2G009843	336	154	121	377
GRMZM2G009849	176	72	47	101
GRMZM2G009854	1005	666	1023	4503
GRMZM2G009869	16	0	5	2
GRMZM2G009876	666	283	416	885
GRMZM2G009892	23	4	1	48
GRMZM2G009894	453	485	177	738
GRMZM2G009895	508	252	348	537
GRMZM2G009901	20	8	11	52
GRMZM2G009913	5	3	0	5
GRMZM2G009928	220	172	128	407
GRMZM2G009936	2717	1511	1043	2832
GRMZM2G009940	98	39	35	161
GRMZM2G009948	52	14	23	29
GRMZM2G009958	56	23	7	59
GRMZM2G009968	51	11	17	17
GRMZM2G009994	215	68	166	332
GRMZM2G009995	114	54	53	83
GRMZM2G010000	7	3	2	4
GRMZM2G010016	4	0	0	16
GRMZM2G010037	15	15	23	59
GRMZM2G010044	375	145	274	552
GRMZM2G010052	10	11	11	42
GRMZM2G010054	697	357	500	1348
GRMZM2G010056	20	6	20	21
GRMZM2G010075	7	17	39	58
GRMZM2G010085	408	158	223	271
GRMZM2G010091	0	1	0	8
GRMZM2G010097	251	138	111	191
GRMZM2G010105	743	411	442	1122
GRMZM2G010136	3	7	9	7
GRMZM2G010142	55	47	36	68
GRMZM2G010152	130	82	92	344
GRMZM2G010221	149	24	76	104
GRMZM2G010235	57	50	41	226
GRMZM2G010238	165	139	89	314
GRMZM2G010257	72	27	101	104
GRMZM2G010290	146	5	32	65
GRMZM2G010298	3	64	46	140
GRMZM2G010302	315	150	180	476
GRMZM2G010306	83	48	63	103
GRMZM2G010315	43	13	13	60
GRMZM2G010321	1320	672	800	1673
GRMZM2G010323	21	28	21	98
GRMZM2G010328	1188	488	579	1311
GRMZM2G010348	71	58	75	322
GRMZM2G010349	5	20	4	23
GRMZM2G010351	11	6	21	18
GRMZM2G010353	17	1	23	14
GRMZM2G010357	553	158	401	505
GRMZM2G010362	121	43	141	225
GRMZM2G010363	67	4	19	264
GRMZM2G010389	235	129	183	299
GRMZM2G010406	5	0	2	2
GRMZM2G010422	36	38	39	135
GRMZM2G010433	0	3	1	3
GRMZM2G010435	264	47	151	314
GRMZM2G010447	235	37	117	789
GRMZM2G010460	4	0	1	1
GRMZM2G010468	12	1	4	21
GRMZM2G010491	30	0	25	433
GRMZM2G010505	36	55	10	76
GRMZM2G010545	2	1	2	9
GRMZM2G010551	49	11	24	40
GRMZM2G010555	160	86	42	365
GRMZM2G010628	6	0	0	3
GRMZM2G010637	147	55	34	89
GRMZM2G010657	44	36	28	109
GRMZM2G010664	67	31	26	61
GRMZM2G010669	1441	0	2	3471
GRMZM2G010673	5	7	1	9
GRMZM2G010693	192	87	67	198
GRMZM2G010714	223	106	123	283
GRMZM2G010740	30	0	0	38
GRMZM2G010745	57	92	12	170
GRMZM2G010754	0	4	0	28
GRMZM2G010762	2025	604	3004	4498
GRMZM2G010768	19	55	0	64
GRMZM2G010783	560	369	312	1280
GRMZM2G010797	122	73	69	264
GRMZM2G010804	141	36	54	94
GRMZM2G010831	130	71	87	247
GRMZM2G010834	18	2	3	35
GRMZM2G010836	154	82	60	229
GRMZM2G010863	82	40	61	71
GRMZM2G010868	142	2	7	297
GRMZM2G010871	29	8	8	10
GRMZM2G010892	10	1	18	10
GRMZM2G010909	438	7	116	226
GRMZM2G010912	1	0	0	6
GRMZM2G010927	59	28	36	115
GRMZM2G010933	10	4	13	38
GRMZM2G010936	134	2	52	6
GRMZM2G010937	182	98	93	205
GRMZM2G010962	0	4	0	4
GRMZM2G010991	5168	2246	2361	4850
GRMZM2G011006	12	8	2	9
GRMZM2G011030	407	195	259	473
GRMZM2G011031	51	26	25	119
GRMZM2G011068	366	206	268	805
GRMZM2G011071	53	8	25	0
GRMZM2G011078	137	13	9	180
GRMZM2G011098	42	15	23	35
GRMZM2G011101	1059	697	768	2486
GRMZM2G011129	515	263	219	536
GRMZM2G011141	10	1	4	3
GRMZM2G011169	91	62	29	91
GRMZM2G011173	80	47	40	62
GRMZM2G011213	926	492	338	562
GRMZM2G011218	4	0	4	3
GRMZM2G011219	93	111	69	221
GRMZM2G011222	75	64	66	80
GRMZM2G011233	0	1	0	0
GRMZM2G011236	3	0	0	5
GRMZM2G011240	76	18	6	64
GRMZM2G011269	15	7	2	30
GRMZM2G011314	45	17	30	58
GRMZM2G011315	139	65	129	204
GRMZM2G011319	1	1	0	12
GRMZM2G011347	191	16	33	233
GRMZM2G011357	15	0	0	23
GRMZM2G011456	62	50	37	207
GRMZM2G011473	42	60	34	130
GRMZM2G011479	39	59	23	134
GRMZM2G011491	460	421	364	860
GRMZM2G011513	148	10	15	264
GRMZM2G011523	80	5	3	57
GRMZM2G011526	11	0	0	29
GRMZM2G011541	12	10	10	23
GRMZM2G011575	126	47	139	197
GRMZM2G011588	154	13	15	390
GRMZM2G011592	473	47	124	1350
GRMZM2G011598	14	0	0	58
GRMZM2G011608	32	375	453	41
GRMZM2G011615	146	43	85	64
GRMZM2G011627	225	73	108	216
GRMZM2G011631	63	39	50	98
GRMZM2G011655	13	13	9	40
GRMZM2G011662	963	177	260	228
GRMZM2G011667	0	2	0	0
GRMZM2G011731	16	0	3	3
GRMZM2G011742	2323	715	724	1617
GRMZM2G011743	26	20	10	46
GRMZM2G011746	93	37	45	94
GRMZM2G011777	180	42	136	186
GRMZM2G011800	136	36	73	87
GRMZM2G011806	169	108	83	299
GRMZM2G011858	366	231	178	461
GRMZM2G011878	32	18	14	49
GRMZM2G011893	59	7	27	80
GRMZM2G011896	33	0	76	8
GRMZM2G011912	281	146	136	450
GRMZM2G011915	146	68	72	110
GRMZM2G011919	0	26	0	13
GRMZM2G011923	1634	686	999	1582
GRMZM2G011932	218	118	57	230
GRMZM2G011980	178	121	133	391
GRMZM2G011998	277	100	101	542
GRMZM2G012031	420	240	223	468
GRMZM2G012041	78	14	18	140
GRMZM2G012044	46	11	22	144
GRMZM2G012046	365	132	110	237
GRMZM2G012052	1371	597	464	1467
GRMZM2G012071	722	165	381	636
GRMZM2G012088	52	18	45	76
GRMZM2G012102	148	48	84	75
GRMZM2G012119	6	3	3	7
GRMZM2G012123	287	118	93	286
GRMZM2G012126	271	26	124	57
GRMZM2G012140	4	2	0	31
GRMZM2G012156	9	0	8	11
GRMZM2G012160	29	0	4	2
GRMZM2G012174	49	7	20	9
GRMZM2G012176	33	14	10	49
GRMZM2G012213	189	49	90	192
GRMZM2G012216	0	3	0	0
GRMZM2G012224	5202	3089	2832	6277
GRMZM2G012229	120	62	45	178
GRMZM2G012276	13	9	3	25
GRMZM2G012280	646	470	311	1069
GRMZM2G012284	138	76	102	285
GRMZM2G012319	655	181	370	685
GRMZM2G012326	351	94	91	209
GRMZM2G012340	2	2	0	0
