Gene	mat_SRR660921	pat_SRR660921	pat_SRR660932	mat_SRR660932
GRMZM2G001814	0	1	0	0
GRMZM2G001820	99	74	50	89
GRMZM2G001850	142	88	28	72
GRMZM2G001853	30	16	59	104
GRMZM2G001869	120	95	42	93
GRMZM2G001887	134	82	84	14
GRMZM2G001895	41	27	37	43
GRMZM2G001904	8	0	3	0
GRMZM2G001905	0	40	0	58
GRMZM2G001915	4	3	0	1
GRMZM2G001930	67	29	31	53
GRMZM2G001934	98	42	34	66
GRMZM2G001956	13	6	4	2
GRMZM2G001991	19	10	4	5
GRMZM2G002002	80	31	40	48
GRMZM2G002023	675	353	270	673
GRMZM2G002034	5	0	0	0
GRMZM2G002100	4	52	39	4
GRMZM2G002115	22	24	5	29
GRMZM2G002121	41	20	8	20
GRMZM2G002124	26	16	11	32
GRMZM2G002128	16	2	1	5
GRMZM2G002130	169	110	72	124
GRMZM2G002131	295	105	228	249
GRMZM2G002165	2	0	0	0
GRMZM2G002173	2	1	0	0
GRMZM2G002220	557	165	191	163
GRMZM2G002240	102	0	29	0
GRMZM2G002276	98	55	68	126
GRMZM2G002280	0	3	0	4
GRMZM2G002286	4	1	1	3
GRMZM2G002361	66	64	28	56
GRMZM2G002391	72	15	23	21
GRMZM2G002416	42	44	10	21
GRMZM2G002420	37	43	19	20
GRMZM2G002427	190	115	116	163
GRMZM2G002440	46	20	18	33
GRMZM2G002465	2	0	1	0
GRMZM2G002473	1	0	1	0
GRMZM2G002483	1	0	0	0
GRMZM2G002492	2	2	1	0
GRMZM2G002499	0	1	3	3
GRMZM2G002555	1	0	0	0
GRMZM2G002559	6	7	0	0
GRMZM2G002568	1	0	1	0
GRMZM2G002630	12530	2140	14211	11507
GRMZM2G002642	69	34	30	33
GRMZM2G002652	4	1	1	5
GRMZM2G002704	1	0	1	3
GRMZM2G002754	18	25	3	23
GRMZM2G002756	8	4	6	5
GRMZM2G002765	41	30	16	18
GRMZM2G002805	2	2	5	6
GRMZM2G002825	1472	743	461	938
GRMZM2G002828	538	299	425	532
GRMZM2G002830	35	23	9	15
GRMZM2G002851	0	1	5	4
GRMZM2G002858	32	7	17	13
GRMZM2G002859	51	18	25	25
GRMZM2G002863	2	0	0	2
GRMZM2G002874	180	78	64	47
GRMZM2G002879	54	25	11	20
GRMZM2G002898	704	323	277	546
GRMZM2G002903	87	55	21	55
GRMZM2G002910	46	32	19	37
GRMZM2G002915	0	1	2	1
GRMZM2G002921	4	2	3	36
GRMZM2G002948	2	3	1	0
GRMZM2G002959	127	132	66	298
GRMZM2G002993	4	2	1	4
GRMZM2G002999	50	12	22	27
GRMZM2G003022	65	27	41	67
GRMZM2G003033	67	12	20	29
GRMZM2G003038	230	114	64	82
GRMZM2G003043	71	94	35	133
GRMZM2G003064	16	0	4	11
GRMZM2G003068	164	60	61	113
GRMZM2G003076	34	15	24	30
GRMZM2G003090	14	4	24	18
GRMZM2G003108	190	157	53	267
GRMZM2G003157	14	15	9	17
GRMZM2G003172	223	88	59	118
GRMZM2G003179	5	2	9	11
GRMZM2G003190	146	129	76	128
GRMZM2G003246	0	9	0	10
GRMZM2G003252	28	14	10	41
GRMZM2G003304	3	2	11	15
GRMZM2G003306	2878	1006	458	652
GRMZM2G003331	41	40	8	41
GRMZM2G003342	89	11	26	18
GRMZM2G003354	88	62	20	32
GRMZM2G003377	40	30	20	59
GRMZM2G003379	107	53	54	50
GRMZM2G003384	664	142	158	147
GRMZM2G003389	6	1	4	3
GRMZM2G003409	265	311	68	281
GRMZM2G003411	2	2	0	7
GRMZM2G003424	14	4	13	2
GRMZM2G003466	9	1	0	0
GRMZM2G003489	72	26	54	77
GRMZM2G003506	0	1	1	1
GRMZM2G003509	99	55	24	42
GRMZM2G003514	2	0	0	0
GRMZM2G003518	6	2	0	0
GRMZM2G003520	15	8	6	4
GRMZM2G003526	4	0	0	3
GRMZM2G003530	26	9	8	6
GRMZM2G003565	21	3	1	9
GRMZM2G003595	15	6	5	15
GRMZM2G003607	27	16	17	19
GRMZM2G003635	28	30	15	43
GRMZM2G003640	371	64	129	125
GRMZM2G003642	301	112	128	201
GRMZM2G003656	132	61	63	82
GRMZM2G003662	1	0	1	3
GRMZM2G003663	22	9	8	23
GRMZM2G003682	14	1	12	5
GRMZM2G003692	15	3	2	11
GRMZM2G003724	38	15	9	27
GRMZM2G003725	27	13	5	13
GRMZM2G003732	55	21	19	47
GRMZM2G003734	15	13	11	17
GRMZM2G003742	16	6	2	11
GRMZM2G003750	0	1	0	15
GRMZM2G003752	1892	531	459	627
GRMZM2G003754	31	7	7	16
GRMZM2G003762	9680	4115	7599	13043
GRMZM2G003765	191	59	54	82
GRMZM2G003769	23	2	15	6
GRMZM2G003775	6	17	14	23
GRMZM2G003784	1	0	12	0
GRMZM2G003789	524	450	264	1176
GRMZM2G003796	7	9	3	5
GRMZM2G003814	7	8	4	12
GRMZM2G003821	4	0	0	1
GRMZM2G003835	59	58	10	110
GRMZM2G003838	1	0	0	0
GRMZM2G003853	456	245	187	409
GRMZM2G003861	70	24	20	25
GRMZM2G003875	64	30	14	21
GRMZM2G003883	231	133	29	75
GRMZM2G003897	384	271	77	171
GRMZM2G003909	340	0	0	28
GRMZM2G003930	6	10	2	8
GRMZM2G003937	1	0	1	1
GRMZM2G003944	2	1	0	0
GRMZM2G003947	62	33	25	52
GRMZM2G003963	117	65	24	71
GRMZM2G003970	43	0	30	22
GRMZM2G003979	48	39	19	76
GRMZM2G003988	189	73	118	176
GRMZM2G003992	201	70	57	94
GRMZM2G004006	13	0	7	0
GRMZM2G004023	106	34	68	81
GRMZM2G004057	1	3	1	0
GRMZM2G004060	4	0	0	0
GRMZM2G004079	41	9	16	13
GRMZM2G004087	54	26	19	19
GRMZM2G004090	1	0	3	0
GRMZM2G004092	94	56	44	100
GRMZM2G004106	1	0	0	0
GRMZM2G004111	396	263	128	311
GRMZM2G004128	10	0	7	0
GRMZM2G004131	42	41	10	44
GRMZM2G004138	426	77	205	157
GRMZM2G004140	104	42	44	82
GRMZM2G004160	7	13	1	27
GRMZM2G004172	100	32	8	34
GRMZM2G004180	1	0	1	0
GRMZM2G004182	119	80	34	122
GRMZM2G004183	573	200	278	349
GRMZM2G004188	89	40	36	85
GRMZM2G004222	16	1	2	1
GRMZM2G004259	78	59	35	44
GRMZM2G004301	74	30	31	86
GRMZM2G004305	14	0	10	1
GRMZM2G004349	39	3	4	8
GRMZM2G004352	1	13	2	13
GRMZM2G004356	147	91	41	156
GRMZM2G004377	69	64	15	93
GRMZM2G004382	3337	1772	1403	2896
GRMZM2G004397	171	112	133	171
GRMZM2G004408	1	0	0	0
GRMZM2G004412	2	15	0	21
GRMZM2G004414	71	14	15	40
GRMZM2G004422	91	45	71	85
GRMZM2G004445	41	60	19	104
GRMZM2G004455	43	16	37	41
GRMZM2G004459	314	221	174	329
GRMZM2G004466	12	12	2	10
GRMZM2G004468	0	3	0	1
GRMZM2G004475	304	73	154	89
GRMZM2G004511	54	1	0	32
GRMZM2G004519	1	0	1	4
GRMZM2G004523	3	2	1	5
GRMZM2G004528	438	292	143	260
GRMZM2G004531	45	28	17	95
GRMZM2G004534	105	106	32	97
GRMZM2G004582	2	0	1	0
GRMZM2G004583	13	6	1	2
GRMZM2G004590	674	197	530	484
GRMZM2G004592	42	18	15	26
GRMZM2G004619	102	28	72	52
GRMZM2G004653	4	0	0	0
GRMZM2G004696	401	80	182	172
GRMZM2G004699	29	2	0	3
GRMZM2G004703	2	1	0	0
GRMZM2G004709	8	6	12	7
GRMZM2G004715	4	2	0	0
GRMZM2G004741	60	52	20	62
GRMZM2G004748	62	17	22	79
GRMZM2G004768	144	102	30	113
GRMZM2G004784	50	36	33	52
GRMZM2G004795	220	225	124	322
GRMZM2G004799	1	0	0	0
GRMZM2G004835	169	130	86	235
GRMZM2G004856	2	0	0	0
GRMZM2G004858	2	0	0	4
GRMZM2G004878	151	87	47	104
GRMZM2G004888	33	19	8	31
GRMZM2G004908	36	32	16	19
GRMZM2G004924	5	1	1	6
GRMZM2G004932	42	7	9	11
GRMZM2G004946	1	0	0	0
GRMZM2G004955	22	1	2	6
GRMZM2G004957	12	13	2	3
GRMZM2G004959	17	3	6	4
GRMZM2G004988	7	15	1	8
GRMZM2G004990	33	1	11	4
GRMZM2G004996	82	39	41	111
GRMZM2G004997	560	340	271	623
GRMZM2G005000	37	9	22	29
GRMZM2G005013	1	0	0	0
GRMZM2G005036	112	53	33	49
GRMZM2G005040	0	2	1	0
GRMZM2G005061	89	35	31	53
GRMZM2G005080	655	264	137	194
GRMZM2G005082	528	167	135	197
GRMZM2G005103	3	3	1	3
GRMZM2G005107	6	0	4	1
GRMZM2G005134	8	0	5	0
GRMZM2G005155	13	0	5	2
GRMZM2G005163	13	2	4	6
GRMZM2G005187	8	8	1	8
GRMZM2G005205	92	27	50	49
GRMZM2G005209	360	188	89	234
GRMZM2G005233	0	2	0	3
GRMZM2G005236	9	1	1	2
GRMZM2G005256	125	126	25	121
GRMZM2G005278	4	1	1	1
GRMZM2G005281	0	1	2	2
GRMZM2G005293	83	59	22	56
GRMZM2G005298	9	2	8	8
GRMZM2G005308	132	59	37	44
GRMZM2G005310	51	23	9	6
GRMZM2G005339	43	6	8	13
GRMZM2G005346	182	174	90	260
GRMZM2G005350	79	34	53	79
GRMZM2G005353	0	4	0	1
GRMZM2G005365	54	7	29	18
GRMZM2G005374	0	1	2	6
GRMZM2G005419	2	0	0	0
GRMZM2G005435	31	17	19	29
GRMZM2G005444	12	6	13	7
GRMZM2G005461	33	5	3	1
GRMZM2G005483	21	23	13	21
GRMZM2G005522	2	2	0	0
GRMZM2G005552	14	2	5	7
GRMZM2G005557	8	15	2	22
GRMZM2G005562	4	0	5	0
GRMZM2G005583	73	18	29	52
GRMZM2G005619	14	4	0	1
GRMZM2G005622	133	59	114	115
GRMZM2G005624	5	2	7	4
GRMZM2G005633	1771	1268	1523	5050
GRMZM2G005641	2	0	1	7
GRMZM2G005652	48	26	43	89
GRMZM2G005680	240	103	63	143
GRMZM2G005710	25	3	2	13
GRMZM2G005715	7	5	1	5
GRMZM2G005737	422	158	159	270
GRMZM2G005753	16	11	13	13
GRMZM2G005771	104	58	23	72
GRMZM2G005791	28	23	18	38
GRMZM2G005815	5	2	1	1
GRMZM2G005834	3	1	1	0
GRMZM2G005840	39	5	13	14
GRMZM2G005844	42	36	15	55
GRMZM2G005848	115	91	63	203
GRMZM2G005849	15	1	2	3
GRMZM2G005859	410	300	116	222
GRMZM2G005869	11	2	10	4
GRMZM2G005887	1325	414	440	487
GRMZM2G005909	8	11	2	6
GRMZM2G005938	32	20	9	45
GRMZM2G005939	1167	266	579	485
GRMZM2G005947	111	71	51	47
GRMZM2G005973	144	153	42	210
GRMZM2G005980	173	69	15	62
GRMZM2G005984	1	0	0	0
GRMZM2G005990	95	41	43	68
GRMZM2G005991	3	0	0	1
GRMZM2G005996	364	285	169	507
GRMZM2G005998	128	103	63	150
GRMZM2G006006	40	22	27	21
GRMZM2G006042	306	295	73	301
GRMZM2G006047	0	4	0	0
GRMZM2G006069	85	31	28	53
GRMZM2G006071	9	13	9	7
GRMZM2G006080	110	15	44	33
GRMZM2G006083	157	52	82	95
GRMZM2G006085	317	152	106	221
GRMZM2G006117	137	30	66	36
GRMZM2G006119	7	16	10	73
GRMZM2G006130	28	29	24	57
GRMZM2G006178	523	245	174	328
GRMZM2G006197	0	3	0	0
GRMZM2G006216	8	1	2	7
GRMZM2G006219	480	143	417	474
GRMZM2G006229	12	11	4	4
GRMZM2G006234	13	7	1	11
GRMZM2G006252	0	4	0	3
GRMZM2G006277	36	14	8	17
GRMZM2G006287	1	0	0	0
GRMZM2G006293	778	1952	186	2664
GRMZM2G006325	3	0	0	3
GRMZM2G006370	73	35	13	39
GRMZM2G006377	26	5	9	7
GRMZM2G006399	4	0	4	5
GRMZM2G006424	6	0	0	0
GRMZM2G006428	4	47	46	3
GRMZM2G006452	36	17	8	17
GRMZM2G006453	1	1	0	3
GRMZM2G006470	1	0	0	0
GRMZM2G006477	527	198	239	357
GRMZM2G006507	10	4	2	8
GRMZM2G006526	90	66	22	77
GRMZM2G006661	51	49	26	54
GRMZM2G006673	147	150	60	310
GRMZM2G006704	236	66	74	163
GRMZM2G006707	119	71	55	123
GRMZM2G006714	0	1	1	0
GRMZM2G006721	4	0	1	0
GRMZM2G006732	21	464	181	16
GRMZM2G006745	115	81	64	172
GRMZM2G006753	1	4	0	7
GRMZM2G006763	24	12	0	11
GRMZM2G006790	369	190	155	232
GRMZM2G006791	1	1	0	0
GRMZM2G006884	0	4	0	4
GRMZM2G006894	86	40	14	68
GRMZM2G006937	1	1	2	1
GRMZM2G006942	478	221	163	379
GRMZM2G006948	41	25	27	39
GRMZM2G006965	2	1	0	3
GRMZM2G006977	21	16	6	13
GRMZM2G006981	101	30	34	33
GRMZM2G007021	194	79	39	96
GRMZM2G007025	21	5	3	23
GRMZM2G007028	27	6	5	7
GRMZM2G007038	14	3	1	1
GRMZM2G007055	73	34	30	80
GRMZM2G007057	23	10	1	7
GRMZM2G007060	0	2	9	9
GRMZM2G007063	97	57	23	69
GRMZM2G007080	152	116	44	113
GRMZM2G007103	189	117	93	147
GRMZM2G007120	185	54	57	76
GRMZM2G007130	8	0	0	0
GRMZM2G007134	18	0	3	0
GRMZM2G007137	1	7	0	13
GRMZM2G007151	0	4	0	2
GRMZM2G007157	14	35	10	97
GRMZM2G007160	69	12	10	10
GRMZM2G007188	24	24	2	24
GRMZM2G007190	10	2	8	15
GRMZM2G007195	12	4	8	18
GRMZM2G007206	202	24	75	44
GRMZM2G007248	1	0	0	1
GRMZM2G007249	0	1	0	0
GRMZM2G007252	1	0	15	32
GRMZM2G007256	34	0	47	0
GRMZM2G007258	26	23	17	23
GRMZM2G007276	204	84	121	156
GRMZM2G007277	1	0	0	1
GRMZM2G007283	2	0	0	0
GRMZM2G007306	1	0	0	1
GRMZM2G007324	44	23	9	22
GRMZM2G007339	40	24	13	19
GRMZM2G007347	55	28	12	15
GRMZM2G007372	1	0	1	0
GRMZM2G007381	182	180	98	224
GRMZM2G007384	85	42	21	51
GRMZM2G007399	15	27	2	33
GRMZM2G007404	37	1	4	10
GRMZM2G007406	58	19	21	33
GRMZM2G007441	1	0	2	14
GRMZM2G007453	74	25	21	41
GRMZM2G007466	8	1	0	4
GRMZM2G007475	37	15	13	25
GRMZM2G007486	20	10	14	46
GRMZM2G007489	186	227	192	213
GRMZM2G007514	1	4	1	5
GRMZM2G007546	5	1	0	1
GRMZM2G007555	140	61	44	95
GRMZM2G007587	1	26	6	13
GRMZM2G007590	93	55	30	77
GRMZM2G007615	3	0	0	0
GRMZM2G007647	304	270	152	536
GRMZM2G007651	11	10	3	7
GRMZM2G007659	2	1	0	2
GRMZM2G007680	2	3	3	2
GRMZM2G007681	38	33	61	9
GRMZM2G007695	445	241	66	162
GRMZM2G007713	2	0	0	0
GRMZM2G007715	2	3	0	2
GRMZM2G007721	14	11	8	15
GRMZM2G007734	27	8	6	10
GRMZM2G007736	7	3	4	1
GRMZM2G007791	65	39	27	71
GRMZM2G007801	25	15	12	26
GRMZM2G007810	107	110	78	293
GRMZM2G007835	193	64	94	102
GRMZM2G007854	24	8	8	24
GRMZM2G007867	16	17	26	10
GRMZM2G007871	85	27	50	48
GRMZM2G007899	32	13	10	18
GRMZM2G007909	90	14	8	6
GRMZM2G007914	97	19	37	23
GRMZM2G007915	211	99	98	159
GRMZM2G007922	142	56	84	128
GRMZM2G007928	7	7	0	1
GRMZM2G007939	29	14	26	64
GRMZM2G007957	53	20	21	36
GRMZM2G007981	131	67	43	138
GRMZM2G008033	2	0	1	0
GRMZM2G008060	90	38	73	110
GRMZM2G008061	41	14	8	20
GRMZM2G008064	2	5	1	2
GRMZM2G008095	161	76	42	105
GRMZM2G008106	40	47	13	43
GRMZM2G008109	0	1	0	0
GRMZM2G008152	12	7	6	17
GRMZM2G008166	4	0	1	2
GRMZM2G008175	22	12	6	14
GRMZM2G008196	6	0	12	0
GRMZM2G008202	0	4	0	0
GRMZM2G008209	37	16	22	39
GRMZM2G008216	42	10	17	13
GRMZM2G008226	2	2	0	0
GRMZM2G008242	10	4	1	3
GRMZM2G008250	2	1	0	0
GRMZM2G008252	109	56	42	92
GRMZM2G008259	65	16	22	23
GRMZM2G008263	131	139	38	113
GRMZM2G008271	249	142	32	111
GRMZM2G008290	128	72	56	166
GRMZM2G008305	5	8	3	4
GRMZM2G008309	7	3	2	6
GRMZM2G008326	5	1	4	0
GRMZM2G008341	3154	175	3782	3952
GRMZM2G008353	0	2	2	0
GRMZM2G008374	2	0	0	1
GRMZM2G008403	2	11	1	12
GRMZM2G008406	2	0	0	1
GRMZM2G008410	49	18	19	24
GRMZM2G008456	298	111	134	257
GRMZM2G008482	8	0	3	0
GRMZM2G008490	232	123	80	205
GRMZM2G008501	62	38	18	34
GRMZM2G008507	6	8	0	6
GRMZM2G008513	42	26	42	33
GRMZM2G008539	2	0	0	0
GRMZM2G008556	134	66	53	90
GRMZM2G008578	8	0	5	0
GRMZM2G008593	8	1	1	1
GRMZM2G008607	590	417	463	1143
GRMZM2G008623	122	20	62	25
GRMZM2G008638	35	30	9	49
GRMZM2G008649	42	18	8	23
GRMZM2G008651	2	0	0	0
GRMZM2G008656	5	0	0	0
GRMZM2G008665	52	14	17	27
GRMZM2G008687	5	1	6	6
GRMZM2G008691	48	0	0	5
GRMZM2G008715	100	19	37	39
GRMZM2G008726	5	1	1	5
GRMZM2G008728	146	235	83	184
GRMZM2G008751	12	0	9	7
GRMZM2G008764	2	7	1	0
GRMZM2G008765	47	32	26	83
GRMZM2G008773	8	0	0	0
GRMZM2G008792	4	4	1	2
GRMZM2G008819	48	19	10	30
GRMZM2G008839	3	1	5	4
GRMZM2G008859	122	46	30	79
GRMZM2G008862	107	44	70	103
GRMZM2G008898	5	0	0	0
GRMZM2G008913	27037	3973	8152	33901
GRMZM2G008919	769	431	291	512
GRMZM2G008972	203	0	100	0
GRMZM2G009009	1	0	1	0
GRMZM2G009014	3	40	73	4
GRMZM2G009025	0	8	0	3
GRMZM2G009091	7	17	1	8
GRMZM2G009144	16	1	2	14
GRMZM2G009157	0	3	0	3
GRMZM2G009166	11	34	10	46
GRMZM2G009188	1	0	0	0
GRMZM2G009196	43	0	5	0
GRMZM2G009208	47	17	22	11
GRMZM2G009214	4	16	2	1
GRMZM2G009223	24	12	2	11
GRMZM2G009253	152	56	48	52
GRMZM2G009282	80	45	23	69
GRMZM2G009320	3	0	1	1
GRMZM2G009323	5	0	0	0
GRMZM2G009326	145	66	73	116
GRMZM2G009344	38	22	10	27
GRMZM2G009353	57	36	13	52
GRMZM2G009365	41	32	6	23
GRMZM2G009387	22	4	5	17
GRMZM2G009412	2826	1181	900	1240
GRMZM2G009413	118	70	20	75
GRMZM2G009426	0	2	0	4
GRMZM2G009443	153	64	66	73
GRMZM2G009448	849	561	207	414
GRMZM2G009465	171	1	0	207
GRMZM2G009475	1	0	4	7
GRMZM2G009506	6	3	2	3
GRMZM2G009530	17	13	22	23
GRMZM2G009544	65	12	15	33
GRMZM2G009563	9	22	3	15
GRMZM2G009571	7	62	16	90
GRMZM2G009575	6	5	3	6
GRMZM2G009591	34	35	8	60
GRMZM2G009593	276	216	113	335
GRMZM2G009598	330	184	131	215
GRMZM2G009638	301	154	120	168
GRMZM2G009653	104	17	33	31
GRMZM2G009661	0	162	1	127
GRMZM2G009681	5	0	0	1
GRMZM2G009690	3	4	4	0
GRMZM2G009703	72	46	32	48
GRMZM2G009715	32	22	19	56
GRMZM2G009717	154	50	75	100
GRMZM2G009719	3903	2065	1184	2430
GRMZM2G009724	2	6	4	1
GRMZM2G009783	0	6	0	5
GRMZM2G009785	63	30	17	27
GRMZM2G009794	77	118	45	159
GRMZM2G009795	31	20	18	12
GRMZM2G009808	57	70	27	44
GRMZM2G009818	1	0	0	0
GRMZM2G009843	145	75	40	84
GRMZM2G009849	52	18	19	31
GRMZM2G009854	87	68	14	35
GRMZM2G009869	5	0	0	0
GRMZM2G009876	190	86	36	63
GRMZM2G009892	6	7	0	7
GRMZM2G009894	187	212	93	637
GRMZM2G009895	290	98	99	146
GRMZM2G009901	8	8	3	4
GRMZM2G009928	150	142	53	148
GRMZM2G009936	855	533	279	653
GRMZM2G009940	9	7	3	9
GRMZM2G009944	1	0	1	0
GRMZM2G009948	9	1	3	1
GRMZM2G009958	67	47	23	59
GRMZM2G009994	45	21	13	39
GRMZM2G009995	47	17	9	7
GRMZM2G010016	1	0	0	0
GRMZM2G010034	1	1	0	0
GRMZM2G010037	9	11	1	14
GRMZM2G010044	101	53	29	85
GRMZM2G010052	4	7	1	11
GRMZM2G010054	287	146	104	193
GRMZM2G010056	23	4	11	3
GRMZM2G010075	15	4	13	8
GRMZM2G010085	134	52	79	106
GRMZM2G010097	202	68	13	15
GRMZM2G010105	91	39	16	34
GRMZM2G010136	36	14	8	7
GRMZM2G010142	37	18	23	40
GRMZM2G010152	52	46	65	34
GRMZM2G010221	28	11	5	8
GRMZM2G010235	30	23	13	51
GRMZM2G010238	49	94	26	125
GRMZM2G010251	1	0	0	0
GRMZM2G010257	75	23	25	11
GRMZM2G010290	50	16	9	13
GRMZM2G010298	8	72	69	182
GRMZM2G010302	321	160	209	383
GRMZM2G010306	4	5	1	3
GRMZM2G010315	10	13	2	7
GRMZM2G010321	1102	254	370	221
GRMZM2G010323	40	38	29	41
GRMZM2G010328	264	133	127	291
GRMZM2G010348	9	8	1	11
GRMZM2G010349	2	9	0	4
GRMZM2G010351	9	8	1	4
GRMZM2G010353	12	2	2	3
GRMZM2G010357	74	20	22	70
GRMZM2G010362	45	36	26	43
GRMZM2G010363	3	1	1	0
GRMZM2G010389	115	68	36	77
GRMZM2G010422	17	40	34	8
GRMZM2G010435	69	12	33	28
GRMZM2G010447	93	49	42	48
GRMZM2G010460	5	0	2	4
GRMZM2G010466	2	1	0	0
GRMZM2G010468	4	0	3	6
GRMZM2G010488	1	0	1	0
GRMZM2G010505	14	14	4	20
GRMZM2G010545	1	1	0	1
GRMZM2G010551	16	28	7	23
GRMZM2G010555	31	28	16	51
GRMZM2G010628	3	0	5	2
GRMZM2G010637	94	47	40	80
GRMZM2G010640	4	0	0	0
GRMZM2G010657	41	25	14	29
GRMZM2G010664	3	6	3	2
GRMZM2G010669	36	2	0	6
GRMZM2G010673	6	3	0	3
GRMZM2G010693	177	132	71	139
GRMZM2G010714	62	21	22	37
GRMZM2G010740	98	0	0	0
GRMZM2G010745	9	27	3	26
GRMZM2G010754	8	16	2	9
GRMZM2G010762	73	32	6	21
GRMZM2G010768	29	3	1	3
GRMZM2G010783	5087	1046	1297	1531
GRMZM2G010797	91	28	23	45
GRMZM2G010804	28	9	13	15
GRMZM2G010831	58	26	15	31
GRMZM2G010834	1	2	0	5
GRMZM2G010836	150	93	48	97
GRMZM2G010863	68	33	28	62
GRMZM2G010868	327	14	22	122
GRMZM2G010871	42	16	31	53
GRMZM2G010884	7	4	8	4
GRMZM2G010892	3	1	0	2
GRMZM2G010909	343	43	162	123
GRMZM2G010912	2	0	0	0
GRMZM2G010927	89	52	17	30
GRMZM2G010929	0	1	0	0
GRMZM2G010933	7	1	2	11
GRMZM2G010936	75	0	14	0
GRMZM2G010937	51	37	33	79
GRMZM2G010962	1	3	0	0
GRMZM2G010991	1337	813	300	690
GRMZM2G011006	17	8	26	20
GRMZM2G011025	0	2	0	0
GRMZM2G011030	43	19	8	26
GRMZM2G011031	19	6	1	10
GRMZM2G011034	0	2	0	0
GRMZM2G011068	168	96	86	130
GRMZM2G011071	292	40	122	145
GRMZM2G011078	30	25	12	40
GRMZM2G011098	23	25	19	32
GRMZM2G011101	628	320	222	435
GRMZM2G011129	142	68	26	70
GRMZM2G011141	4	0	3	3
GRMZM2G011160	0	2	0	6
GRMZM2G011169	56	22	16	11
GRMZM2G011173	0	59	0	52
GRMZM2G011213	348	137	121	130
GRMZM2G011219	85	36	22	65
GRMZM2G011222	36	22	14	12
GRMZM2G011236	1	0	0	0
GRMZM2G011240	12	8	14	12
GRMZM2G011269	3	4	1	17
GRMZM2G011314	12	8	3	3
GRMZM2G011315	24	20	8	22
GRMZM2G011319	1	0	0	0
GRMZM2G011347	169	63	84	142
GRMZM2G011367	3	0	4	2
GRMZM2G011456	13	27	7	25
GRMZM2G011473	30	56	23	45
GRMZM2G011479	11	31	2	39
GRMZM2G011491	235	121	62	169
GRMZM2G011513	58	5	8	18
GRMZM2G011523	184	76	501	463
GRMZM2G011526	3	0	3	1
GRMZM2G011541	2	1	1	4
GRMZM2G011575	73	31	27	49
GRMZM2G011588	34	9	6	24
GRMZM2G011592	63	8	11	27
GRMZM2G011598	1	0	0	0
GRMZM2G011608	15	85	68	2
GRMZM2G011615	37	11	3	4
GRMZM2G011620	2	0	0	0
GRMZM2G011627	101	55	29	158
GRMZM2G011631	59	49	20	50
GRMZM2G011655	8	9	5	9
GRMZM2G011662	1215	423	602	611
GRMZM2G011667	0	5	0	0
GRMZM2G011731	30	17	11	29
GRMZM2G011742	680	285	280	533
GRMZM2G011743	8	8	3	20
GRMZM2G011746	10	3	7	3
GRMZM2G011777	8	6	5	4
GRMZM2G011800	106	19	67	42
GRMZM2G011806	24	7	5	13
GRMZM2G011858	109	57	25	63
GRMZM2G011878	14	5	2	2
GRMZM2G011893	29	3	8	12
GRMZM2G011896	4	0	2	2
GRMZM2G011912	123	71	100	178
GRMZM2G011915	24	6	4	13
GRMZM2G011919	0	12	0	36
GRMZM2G011923	838	315	350	358
GRMZM2G011932	107	95	115	365
GRMZM2G011980	35	30	10	37
GRMZM2G011998	48	28	22	52
GRMZM2G012031	456	244	128	420
GRMZM2G012041	31	17	7	15
GRMZM2G012044	42	14	19	39
GRMZM2G012046	217	170	127	305
GRMZM2G012052	363	138	172	314
GRMZM2G012071	253	78	65	134
GRMZM2G012088	29	19	10	19
GRMZM2G012102	7	3	2	2
GRMZM2G012119	31	4	15	1
GRMZM2G012123	67	32	21	33
GRMZM2G012126	109	24	49	66
GRMZM2G012140	8	0	0	3
GRMZM2G012156	2	2	2	7
GRMZM2G012160	0	1	0	0
GRMZM2G012174	25	7	9	2
GRMZM2G012176	43	3	14	13
GRMZM2G012213	45	17	9	15
GRMZM2G012216	2	0	1	1
GRMZM2G012224	572	189	134	273
GRMZM2G012229	33	17	23	49
GRMZM2G012263	2	0	0	0
GRMZM2G012276	5	7	8	2
GRMZM2G012280	544	280	197	398
GRMZM2G012284	57	22	34	46
GRMZM2G012319	350	100	157	113
GRMZM2G012326	106	63	59	98
GRMZM2G012340	6	7	2	3
GRMZM2G012342	4	4	0	1
GRMZM2G012393	161	53	80	124
GRMZM2G012397	16	5	14	7
GRMZM2G012413	62	24	13	24
GRMZM2G012453	265	155	178	357
GRMZM2G012455	332	27	175	58
GRMZM2G012479	16	2	3	2
GRMZM2G012501	643	293	185	374
GRMZM2G012566	84	59	53	55
GRMZM2G012584	46	21	25	37
GRMZM2G012600	21	21	17	61
GRMZM2G012601	12	4	2	10
GRMZM2G012611	2	0	3	0
GRMZM2G012623	1	0	0	0
GRMZM2G012628	286	140	102	170
GRMZM2G012631	2	1	4	0
GRMZM2G012636	5	3	3	3
GRMZM2G012654	63	20	12	12
GRMZM2G012685	2	0	3	0
GRMZM2G012690	114	274	47	438
GRMZM2G012717	2	0	0	1
GRMZM2G012724	3	0	0	3
GRMZM2G012758	5	70	0	61
GRMZM2G012761	27	6	8	9
GRMZM2G012814	19	0	5	11
GRMZM2G012821	3	0	2	3
GRMZM2G012841	3	1	0	4
GRMZM2G012861	3	6	2	3
GRMZM2G012863	350	158	126	233
GRMZM2G012874	48	27	11	15
